ApprovalID,ReportID,StepOrder,StepName,ApproverID,ApproverName,Decision,DecisionTimestamp,Comment
APR-16978,a2334c55-d804-4468-b63c-24e0613be3fa,2.0,Finance_Recon,finance_4012baf1@example.com,Nicole Hartman,APPROVE,2025-01-08T23:00:00,Finance reconciliation completed
APR-16979,a23cb81c-c83e-4c65-aa4f-389214d5ef36,1.0,Manager,manager_fa02d56f@example.com,David Hutchinson,APPROVE,2025-04-26T13:00:00,
APR-16980,a23cb81c-c83e-4c65-aa4f-389214d5ef36,2.0,Finance_Recon,finance_4416a597@example.com,Ariana Gibbs,APPROVE,2025-04-27T17:00:00,Finance reconciliation completed
APR-16981,a2479733-e8aa-4d88-bc09-09cd54157726,1.0,Manager,manager_8ad3c8d6@example.com,Maria Miller,APPROVE,2023-11-14T22:00:00,
APR-16982,a2479733-e8aa-4d88-bc09-09cd54157726,2.0,Finance,finance_9262a918@example.com,Melanie May,APPROVE,2023-11-17T23:00:00,
APR-16983,a2479733-e8aa-4d88-bc09-09cd54157726,3.0,Finance_Recon,finance_f6766bf6@example.com,Rebecca Jones,APPROVE,2023-11-21T19:00:00,Finance reconciliation completed
APR-16984,a24894f9-a472-4807-a4d5-b8380f7e95eb,1.0,Manager,manager_f09e92e2@example.com,Sean Friedman,APPROVE,2025-06-07T20:00:00,
APR-16985,a24894f9-a472-4807-a4d5-b8380f7e95eb,2.0,Finance,finance_8f42cbac@example.com,Ashley Brown,REJECT,2025-06-15T02:00:00,
APR-16986,a24bd4e0-cf60-4b1a-870e-9f88307ea1aa,1.0,Manager,manager_103a53f3@example.com,Nicole Norton,APPROVE,2025-07-16T11:00:00,
APR-16987,a24bd4e0-cf60-4b1a-870e-9f88307ea1aa,2.0,Finance_Recon,finance_f4ad0dde@example.com,Jonathan Baker,APPROVE,2025-07-18T11:00:00,Finance reconciliation completed
APR-16988,a2546ca0-5361-4a91-a06e-13bf52ad1a6c,1.0,Manager,manager_c3cbdf04@example.com,Danielle Mclean,APPROVE,2024-01-24T09:00:00,
APR-16989,a2546ca0-5361-4a91-a06e-13bf52ad1a6c,2.0,Finance_Recon,finance_e3f6be94@example.com,Kayla Flores,APPROVE,2024-01-28T09:00:00,Finance reconciliation completed
APR-16990,a25b8553-5293-4b0d-bc26-ba5dd2268038,1.0,Manager,manager_5361f18d@example.com,Stefanie English,APPROVE,2024-01-27T22:00:00,
APR-16991,a25b8553-5293-4b0d-bc26-ba5dd2268038,2.0,Finance_Recon,finance_a1bf7362@example.com,Lauren Graham,APPROVE,2024-01-30T00:00:00,Finance reconciliation completed
APR-16992,a25e3c47-39f7-463e-9feb-618aa971135e,1.0,Manager,manager_858b9453@example.com,Jessica Turner,APPROVE,2025-04-17T05:00:00,
APR-16993,a25e3c47-39f7-463e-9feb-618aa971135e,2.0,Finance,finance_a99e574d@example.com,Lorraine Duffy,APPROVE,2025-04-20T16:00:00,
APR-16994,a25e3c47-39f7-463e-9feb-618aa971135e,3.0,Finance_Recon,finance_dd46836d@example.com,Jill Bell,APPROVE,2025-04-24T22:00:00,Finance reconciliation completed
APR-16995,a26042b4-4b53-48b2-8635-a50d4c178af2,1.0,Manager,manager_f42a30e2@example.com,Linda Salinas,APPROVE,2024-07-21T01:00:00,
APR-16996,a26042b4-4b53-48b2-8635-a50d4c178af2,2.0,Finance_Recon,finance_776c70e2@example.com,Jason Choi,APPROVE,2024-07-21T21:00:00,Finance reconciliation completed
APR-16997,a2629fba-5098-4958-935f-cfe7fead1685,1.0,Manager,manager_01fc0e78@example.com,Thomas Perez,APPROVE,2025-01-12T19:00:00,
APR-16998,a2629fba-5098-4958-935f-cfe7fead1685,2.0,Finance_Recon,finance_1027efab@example.com,Robert Vargas,APPROVE,2025-01-16T09:00:00,Finance reconciliation completed
APR-17000,a26c8636-67e8-487c-922e-9ce9792d5b2f,1.1,Manager_RESUBMIT,manager_dc79d71a@example.com,John Abbott,RESUBMITTED,2024-02-09T14:00:00,Resubmitted by owner after additional docs
APR-17000,a26c8636-67e8-487c-922e-9ce9792d5b2f,1.0,Manager,manager_dc79d71a@example.com,John Abbott,REJECT,2024-02-12T14:00:00,Sent back for more receipts/details. Final decision: REJECT.
APR-17001,a276449f-9b6b-47f3-9300-8eaad90be3f3,1.0,Manager,manager_b30c68b7@example.com,Matthew Johnson,APPROVE,2024-10-31T12:00:00,
APR-17002,a276449f-9b6b-47f3-9300-8eaad90be3f3,2.0,DeptHead,depthead_7b5a6b0b@example.com,Deanna Ward,APPROVE,2024-11-06T01:00:00,
APR-17003,a276449f-9b6b-47f3-9300-8eaad90be3f3,3.0,Finance,finance_e7dee68f@example.com,Dominic Tran,APPROVE,2024-11-08T18:00:00,
APR-17004,a276449f-9b6b-47f3-9300-8eaad90be3f3,4.0,Finance_Recon,finance_cd028cee@example.com,Jeremy Lawson,APPROVE,2024-11-12T05:00:00,Finance reconciliation completed
APR-17005,a278855a-e3e1-4f9c-aa6e-9f4e3d271b67,1.0,Manager,manager_44f92f1f@example.com,Mary Alexander,APPROVE,2025-05-12T06:00:00,
APR-17006,a278855a-e3e1-4f9c-aa6e-9f4e3d271b67,2.0,Finance,finance_72bce11a@example.com,Jeffrey Moody,APPROVE,2025-05-16T08:00:00,
APR-17007,a278855a-e3e1-4f9c-aa6e-9f4e3d271b67,3.0,Finance_Recon,finance_7c30ff89@example.com,Jessica Smith,APPROVE,2025-05-18T08:00:00,Finance reconciliation completed
APR-17008,a27a3ba4-0925-4092-9c8f-00c5c2b3100e,1.0,Manager,manager_851b9ea1@example.com,Nancy Gibson,APPROVE,2024-12-24T01:00:00,
APR-17009,a27a3ba4-0925-4092-9c8f-00c5c2b3100e,2.0,Finance_Recon,finance_cb6d8460@example.com,Jose Allen,APPROVE,2024-12-26T15:00:00,Finance reconciliation completed
APR-17010,a27f9497-6205-42c8-bfeb-ed33b9ed18bf,1.0,Manager,manager_5267cd31@example.com,Susan Walker,APPROVE,2023-10-12T19:00:00,
APR-17011,a27f9497-6205-42c8-bfeb-ed33b9ed18bf,2.0,DeptHead,depthead_09021c72@example.com,Derek Brown,APPROVE,2023-10-15T15:00:00,
APR-17012,a27f9497-6205-42c8-bfeb-ed33b9ed18bf,3.0,Finance,finance_71e4e222@example.com,Adrienne Williams,APPROVE,2023-10-20T05:00:00,
APR-17013,a27f9497-6205-42c8-bfeb-ed33b9ed18bf,4.0,Finance_Recon,finance_2a8d5f7c@example.com,Dawn Heath,APPROVE,2023-10-21T07:00:00,Finance reconciliation completed
APR-17014,a2820437-37c3-4255-8094-b01ac1bc3cb9,1.0,Manager,manager_e18d7201@example.com,Timothy Reeves,APPROVE,2024-03-13T00:00:00,
APR-17015,a2820437-37c3-4255-8094-b01ac1bc3cb9,2.0,Finance_Recon,finance_d208137a@example.com,Mrs. Amanda Bennett MD,APPROVE,2024-03-15T22:00:00,Finance reconciliation completed
APR-17016,a2826588-c180-478b-a76c-c02051bb09d4,1.0,Manager,manager_d83c657e@example.com,Jessica Harris,APPROVE,2024-06-27T21:00:00,
APR-17017,a2826588-c180-478b-a76c-c02051bb09d4,2.0,Finance_Recon,finance_32182689@example.com,Samuel Chang,APPROVE,2024-07-01T13:00:00,Finance reconciliation completed
APR-17018,a294e58b-8029-4bec-9361-512174d2834e,1.0,Manager,manager_7502080b@example.com,Julia Hughes,APPROVE,2024-08-04T22:00:00,
APR-17019,a294e58b-8029-4bec-9361-512174d2834e,2.0,Finance_Recon,finance_8a35e947@example.com,Brian Nunez,APPROVE,2024-08-06T12:00:00,Finance reconciliation completed
APR-17020,a2953b6e-eb29-4736-bd54-5602a3d84784,1.0,Manager,manager_969dadd0@example.com,Isaiah Rogers MD,APPROVE,2025-09-06T06:00:00,
APR-17021,a2953b6e-eb29-4736-bd54-5602a3d84784,2.0,Finance_Recon,finance_aac9cfc1@example.com,Claudia Dunn,APPROVE,2025-09-09T21:00:00,Finance reconciliation completed
APR-17023,a29b7b6e-6f08-4d31-8752-17f3da00a0eb,1.1,Manager_RESUBMIT,manager_a039e68b@example.com,Wanda Golden,RESUBMITTED,2025-01-11T11:00:00,Resubmitted by owner after additional docs
APR-17023,a29b7b6e-6f08-4d31-8752-17f3da00a0eb,1.0,Manager,manager_a039e68b@example.com,Wanda Golden,APPROVE,2025-01-12T11:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17024,a29b7b6e-6f08-4d31-8752-17f3da00a0eb,2.0,DeptHead,depthead_96c9ea92@example.com,Dillon Mitchell,REJECT,2025-01-16T12:00:00,
APR-17025,a29b7b6e-6f08-4d31-8752-17f3da00a0eb,3.0,Finance,finance_a8819a65@example.com,Jennifer Haney,APPROVE,2025-01-23T17:00:00,
APR-17026,a2a02540-6165-438b-a72a-23d10c7c487d,1.0,Manager,manager_fc6c1680@example.com,Michelle Brown PhD,APPROVE,2023-09-30T23:00:00,
APR-17027,a2a02540-6165-438b-a72a-23d10c7c487d,2.0,Finance_Recon,finance_fca8be8f@example.com,Sarah Wagner,APPROVE,2023-10-05T21:00:00,Finance reconciliation completed
APR-17028,a2aac2a0-c833-4e7e-81d2-c8fadfbacc82,1.0,Manager,manager_e891ac9c@example.com,Nicole Ferguson,APPROVE,2024-11-01T17:00:00,
APR-17029,a2aac2a0-c833-4e7e-81d2-c8fadfbacc82,2.0,DeptHead,depthead_398b72c7@example.com,Jack Ingram,REJECT,2024-11-09T08:00:00,
APR-17030,a2aac2a0-c833-4e7e-81d2-c8fadfbacc82,3.0,Finance,finance_5a8f8169@example.com,Mrs. Teresa Shah,APPROVE,2024-11-11T07:00:00,
APR-17031,a2b851f1-d70b-4e4d-be83-26f6c7c7d39d,1.0,Manager,manager_53d7946a@example.com,Jonathan Williams,REJECT,2025-08-22T10:00:00,
APR-17032,a2b851f1-d70b-4e4d-be83-26f6c7c7d39d,2.0,Finance,finance_911bf2f0@example.com,Bradley Williams,APPROVE,2025-08-24T03:00:00,
APR-17034,a2bef91f-5e5c-4728-86c0-2ca50ce9b3ca,1.1,Manager_RESUBMIT,manager_88135f9c@example.com,Jennifer Gonzalez,RESUBMITTED,2023-11-23T20:00:00,Resubmitted by owner after additional docs
APR-17034,a2bef91f-5e5c-4728-86c0-2ca50ce9b3ca,1.0,Manager,manager_88135f9c@example.com,Jennifer Gonzalez,APPROVE,2023-11-23T20:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17035,a2bef91f-5e5c-4728-86c0-2ca50ce9b3ca,2.0,Finance_Recon,finance_63d41a19@example.com,Hannah Walker,APPROVE,2023-11-27T06:00:00,Finance reconciliation completed
APR-17036,a2c253f5-6064-43f6-8612-e41622568ddb,1.0,Manager,manager_e4342f95@example.com,Brandon Roach,APPROVE,2024-01-12T13:00:00,
APR-17037,a2c253f5-6064-43f6-8612-e41622568ddb,2.0,Finance,finance_663ca23a@example.com,Kyle Mason,APPROVE,2024-01-19T04:00:00,
APR-17038,a2c253f5-6064-43f6-8612-e41622568ddb,3.0,Finance_Recon,finance_01de330d@example.com,Christopher Evans,APPROVE,2024-01-20T20:00:00,Finance reconciliation completed
APR-17039,a2c5d857-1806-441e-bd4b-0d5463912cb3,1.0,Manager,manager_f6ca3812@example.com,Lisa Allen,APPROVE,2025-08-12T02:00:00,
APR-17040,a2c5d857-1806-441e-bd4b-0d5463912cb3,2.0,Finance,finance_2c4118e6@example.com,Mrs. Hannah Davies DDS,APPROVE,2025-08-14T13:00:00,
APR-17041,a2c5d857-1806-441e-bd4b-0d5463912cb3,3.0,Finance_Recon,finance_e2d332a2@example.com,Vanessa Melton,APPROVE,2025-08-16T22:00:00,Finance reconciliation completed
APR-17042,a2d6b02f-ebe4-47e2-b43a-1d881abc1e15,1.0,Manager,manager_9470bfaf@example.com,Miss Jessica Davis,APPROVE,2023-11-17T09:00:00,
APR-17043,a2d6b02f-ebe4-47e2-b43a-1d881abc1e15,2.0,Finance_Recon,finance_eb597177@example.com,Travis Pacheco,APPROVE,2023-11-19T04:00:00,Finance reconciliation completed
APR-17044,a2de6ffd-0c95-4b9a-af16-9e9698527919,1.0,Manager,manager_fb195924@example.com,Jay Foster,APPROVE,2025-06-25T19:00:00,
APR-17045,a2de6ffd-0c95-4b9a-af16-9e9698527919,2.0,DeptHead,depthead_e22c3f0c@example.com,Tracy Hardy,REJECT,2025-06-27T20:00:00,
APR-17046,a2de6ffd-0c95-4b9a-af16-9e9698527919,3.0,Finance,finance_909e9d29@example.com,Marcus Deleon,APPROVE,2025-07-02T01:00:00,
APR-17047,a2e45d23-fafe-45a7-9930-a91374f2c126,1.0,Manager,manager_f6493bfb@example.com,Brianna Leonard,REJECT,2025-02-02T21:00:00,
APR-17048,a2e45d23-fafe-45a7-9930-a91374f2c126,2.0,Finance,finance_47d94349@example.com,Alan Guerra,APPROVE,2025-02-08T13:00:00,
APR-17049,a2ec12a3-0cdc-4f31-955c-6409922f9a89,1.0,Manager,manager_1af2a8b0@example.com,Barbara Short,APPROVE,2025-05-14T05:00:00,
APR-17050,a2ec12a3-0cdc-4f31-955c-6409922f9a89,2.0,Finance_Recon,finance_a3807bc8@example.com,Alexander Williams,APPROVE,2025-05-17T12:00:00,Finance reconciliation completed
APR-17051,a2ec7367-3f8e-4d26-a6b3-39a965c1eef3,1.0,Manager,manager_2c8b47c1@example.com,Tiffany Marsh,APPROVE,2025-05-01T17:00:00,
APR-17052,a2ec7367-3f8e-4d26-a6b3-39a965c1eef3,2.0,Finance_Recon,finance_9bd671f8@example.com,Brett Brewer,APPROVE,2025-05-04T11:00:00,Finance reconciliation completed
APR-17053,a2f5ee6f-524b-409b-8bbc-8c052e22590a,1.0,Manager,manager_e9c53a48@example.com,David Wilson,APPROVE,2024-01-23T07:00:00,
APR-17054,a2f5ee6f-524b-409b-8bbc-8c052e22590a,2.0,DeptHead,depthead_7f37ffb8@example.com,Anthony Salazar,APPROVE,2024-01-27T09:00:00,
APR-17055,a2f5ee6f-524b-409b-8bbc-8c052e22590a,3.0,Finance,finance_61f849e4@example.com,Luis Huerta,APPROVE,2024-01-28T10:00:00,
APR-17056,a2f5ee6f-524b-409b-8bbc-8c052e22590a,4.0,Finance_Recon,finance_b1a001fe@example.com,Steven Stone,APPROVE,2024-01-30T17:00:00,Finance reconciliation completed
APR-17057,a2fde04d-1b2b-4ab5-93e3-fef334c0536f,1.0,Manager,manager_d096977d@example.com,James Jones,APPROVE,2024-04-11T02:00:00,
APR-17058,a2fde04d-1b2b-4ab5-93e3-fef334c0536f,2.0,Finance_Recon,finance_4aa4e8ca@example.com,Christopher Brewer,APPROVE,2024-04-12T17:00:00,Finance reconciliation completed
APR-17059,a3009691-32ad-4c34-b7e1-09bc450c3e16,1.0,Manager,manager_20d6402e@example.com,Lisa Lee MD,APPROVE,2024-11-05T03:00:00,
APR-17060,a3009691-32ad-4c34-b7e1-09bc450c3e16,2.0,DeptHead,depthead_55be5b5f@example.com,Jordan King,APPROVE,2024-11-07T17:00:00,
APR-17061,a3009691-32ad-4c34-b7e1-09bc450c3e16,3.0,Finance,finance_6f7ad61b@example.com,Matthew Holland,APPROVE,2024-11-11T14:00:00,
APR-17062,a3009691-32ad-4c34-b7e1-09bc450c3e16,4.0,Finance_Recon,finance_a0407009@example.com,Natasha Hinton,APPROVE,2024-11-16T11:00:00,Finance reconciliation completed
APR-17064,a3015f05-1df4-49d4-bf49-306932d2e804,1.1,Manager_RESUBMIT,manager_903e0dcf@example.com,Christopher Arias,RESUBMITTED,2025-03-29T11:00:00,Resubmitted by owner after additional docs
APR-17064,a3015f05-1df4-49d4-bf49-306932d2e804,1.0,Manager,manager_903e0dcf@example.com,Christopher Arias,APPROVE,2025-03-29T11:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17065,a3015f05-1df4-49d4-bf49-306932d2e804,2.0,Finance,finance_da00c8e8@example.com,Valerie Becker,APPROVE,2025-04-02T12:00:00,
APR-17066,a3015f05-1df4-49d4-bf49-306932d2e804,3.0,Finance_Recon,finance_b3eb019d@example.com,Samantha Bryant,APPROVE,2025-04-04T15:00:00,Finance reconciliation completed
APR-17067,a30ed6cd-e7c4-4351-ac30-b0958c79c926,1.0,Manager,manager_86ccd7d4@example.com,Kari Foster,APPROVE,2024-03-03T03:00:00,
APR-17068,a30ed6cd-e7c4-4351-ac30-b0958c79c926,2.0,Finance_Recon,finance_f83452b5@example.com,Stephen Khan,APPROVE,2024-03-03T21:00:00,Finance reconciliation completed
APR-17069,a315ab01-2968-455d-bef0-fbf64c6c29d6,1.0,Manager,manager_51bd5901@example.com,Heather Dennis,APPROVE,2024-04-27T12:00:00,
APR-17070,a315ab01-2968-455d-bef0-fbf64c6c29d6,2.0,Finance_Recon,finance_2a7db79d@example.com,Lori Adams,APPROVE,2024-05-01T11:00:00,Finance reconciliation completed
APR-17071,a31fcb22-905e-4dd1-a72a-2cfb2fc15cb7,1.0,Manager,manager_e21b27f1@example.com,Zachary Phillips,APPROVE,2023-10-16T12:00:00,
APR-17072,a31fcb22-905e-4dd1-a72a-2cfb2fc15cb7,2.0,Finance,finance_96a9902b@example.com,John Tran,APPROVE,2023-10-19T04:00:00,
APR-17073,a31fcb22-905e-4dd1-a72a-2cfb2fc15cb7,3.0,Finance_Recon,finance_8b8667ed@example.com,Jennifer Smith,APPROVE,2023-10-21T20:00:00,Finance reconciliation completed
APR-17074,a3209033-cd0e-4980-a888-d4c4bab13b3b,1.0,Manager,manager_50e32558@example.com,Sara Whitaker,APPROVE,2024-10-06T03:00:00,
APR-17075,a3209033-cd0e-4980-a888-d4c4bab13b3b,2.0,Finance_Recon,finance_793e1f80@example.com,Pamela Harper,APPROVE,2024-10-09T20:00:00,Finance reconciliation completed
APR-17076,a32158da-481a-478b-b04d-7269ec7625fe,1.0,Manager,manager_757c3d14@example.com,Tina Davis,APPROVE,2024-04-19T18:00:00,
APR-17077,a32158da-481a-478b-b04d-7269ec7625fe,2.0,Finance,finance_e83b8d89@example.com,Haley House,APPROVE,2024-04-23T02:00:00,
APR-17078,a32158da-481a-478b-b04d-7269ec7625fe,3.0,Finance_Recon,finance_0039e520@example.com,Amber Wise,APPROVE,2024-04-26T12:00:00,Finance reconciliation completed
APR-17079,a322e2e2-eea8-4821-99a3-99d2077390f5,1.0,Manager,manager_4ad5459d@example.com,Alexander Chang,APPROVE,2024-06-24T18:00:00,
APR-17080,a322e2e2-eea8-4821-99a3-99d2077390f5,2.0,Finance,finance_84c033b9@example.com,Christina Holmes,APPROVE,2024-07-01T11:00:00,
APR-17081,a322e2e2-eea8-4821-99a3-99d2077390f5,3.0,Finance_Recon,finance_09aeb89d@example.com,Hannah Fischer,APPROVE,2024-07-06T11:00:00,Finance reconciliation completed
APR-17082,a32a347f-3c5b-4f3c-8564-7fe0c958f32f,1.0,Manager,manager_9ef79393@example.com,Leonard Stein,APPROVE,2025-07-22T14:00:00,
APR-17083,a32a347f-3c5b-4f3c-8564-7fe0c958f32f,2.0,Finance_Recon,finance_e01471c8@example.com,William Jordan,APPROVE,2025-07-24T09:00:00,Finance reconciliation completed
APR-17085,a32eac9b-d2ed-4f69-9b24-d2ddb64ecdb4,1.1,Manager_RESUBMIT,manager_557cd8c3@example.com,Elizabeth Fisher,RESUBMITTED,2025-05-26T09:00:00,Resubmitted by owner after additional docs
APR-17085,a32eac9b-d2ed-4f69-9b24-d2ddb64ecdb4,1.0,Manager,manager_557cd8c3@example.com,Elizabeth Fisher,APPROVE,2025-05-28T09:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17086,a32eac9b-d2ed-4f69-9b24-d2ddb64ecdb4,2.0,Finance_Recon,finance_3599bd3b@example.com,Katherine White,APPROVE,2025-05-30T12:00:00,Finance reconciliation completed
APR-17088,a32fa82b-e292-4fce-96b7-c695306b57e2,1.1,Manager_RESUBMIT,manager_a98e3053@example.com,Suzanne Lopez,RESUBMITTED,2024-05-31T00:00:00,Resubmitted by owner after additional docs
APR-17088,a32fa82b-e292-4fce-96b7-c695306b57e2,1.0,Manager,manager_a98e3053@example.com,Suzanne Lopez,REJECT,2024-05-31T00:00:00,Sent back for more receipts/details. Final decision: REJECT.
APR-17089,a32fa82b-e292-4fce-96b7-c695306b57e2,2.0,Finance,finance_759748b4@example.com,Lacey Williams,APPROVE,2024-06-03T03:00:00,
APR-17090,a33744e6-1be1-4c29-a239-cf972a9a2c64,1.0,Manager,manager_c3b49f45@example.com,Tonya Dixon,APPROVE,2025-03-18T09:00:00,
APR-17091,a33744e6-1be1-4c29-a239-cf972a9a2c64,2.0,Finance,finance_551feca9@example.com,Jimmy Griffin,APPROVE,2025-03-24T14:00:00,
APR-17092,a33744e6-1be1-4c29-a239-cf972a9a2c64,3.0,Finance_Recon,finance_3508b646@example.com,Steve Harrington,APPROVE,2025-03-27T23:00:00,Finance reconciliation completed
APR-17093,a33f3293-685c-41b1-9ded-911edd8cde81,1.0,Manager,manager_096d2e3c@example.com,Kimberly Reeves,REJECT,2023-12-23T00:00:00,
APR-17094,a35a8310-a651-4389-be59-39a1501d8264,1.0,Manager,manager_4f784fb7@example.com,Sarah Patterson,APPROVE,2025-01-23T08:00:00,
APR-17095,a35a8310-a651-4389-be59-39a1501d8264,2.0,Finance_Recon,finance_dfe86abe@example.com,Brenda Jones,APPROVE,2025-01-26T14:00:00,Finance reconciliation completed
APR-17096,a35be1b1-75cc-4d03-a817-9f7edc6206ce,1.0,Manager,manager_84cb8e8e@example.com,Renee Bell,APPROVE,2025-09-19T04:00:00,
APR-17097,a35be1b1-75cc-4d03-a817-9f7edc6206ce,2.0,DeptHead,depthead_8288b86f@example.com,Crystal Armstrong,APPROVE,2025-09-21T02:00:00,
APR-17099,a35be1b1-75cc-4d03-a817-9f7edc6206ce,3.1,Finance_RESUBMIT,finance_c3252e5f@example.com,Victoria Molina,RESUBMITTED,2025-09-29T18:00:00,Resubmitted by owner after additional docs
APR-17099,a35be1b1-75cc-4d03-a817-9f7edc6206ce,3.0,Finance,finance_c3252e5f@example.com,Victoria Molina,APPROVE,2025-09-30T18:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17100,a35be1b1-75cc-4d03-a817-9f7edc6206ce,4.0,Finance_Recon,finance_eecdca40@example.com,Bobby Salazar,APPROVE,2025-10-05T02:00:00,Finance reconciliation completed
APR-17101,a3660e5b-1993-43ac-9303-45dae6e69b37,1.0,Manager,manager_8740e197@example.com,Cindy Cordova,APPROVE,2024-04-08T23:00:00,
APR-17102,a3660e5b-1993-43ac-9303-45dae6e69b37,2.0,Finance_Recon,finance_6ca033c0@example.com,Brittany Moreno,APPROVE,2024-04-10T04:00:00,Finance reconciliation completed
APR-17103,a3687c47-76e8-4467-8a9e-721de56f2252,1.0,Manager,manager_fca1bd14@example.com,Frank Austin,APPROVE,2023-12-10T04:00:00,
APR-17105,a3687c47-76e8-4467-8a9e-721de56f2252,2.1,DeptHead_RESUBMIT,depthead_ab48eca3@example.com,Jo Ramos,RESUBMITTED,2023-12-12T22:00:00,Resubmitted by owner after additional docs
APR-17105,a3687c47-76e8-4467-8a9e-721de56f2252,2.0,DeptHead,depthead_ab48eca3@example.com,Jo Ramos,REJECT,2023-12-13T22:00:00,Sent back for more receipts/details. Final decision: REJECT.
APR-17106,a3687c47-76e8-4467-8a9e-721de56f2252,3.0,Finance,finance_0c5e517b@example.com,Krista Sanchez,APPROVE,2023-12-20T14:00:00,
APR-17107,a3738322-c0d8-4976-9da2-af318a88326d,1.0,Manager,manager_f6c73a1c@example.com,Ashlee Smith,APPROVE,2024-11-07T04:00:00,
APR-17108,a3738322-c0d8-4976-9da2-af318a88326d,2.0,Finance_Recon,finance_95ca5e0e@example.com,Jean Moore,APPROVE,2024-11-09T10:00:00,Finance reconciliation completed
APR-17109,a3756e14-8c92-4a8a-b700-51852369565b,1.0,Manager,manager_b9d49d42@example.com,Christopher Schmidt,APPROVE,2025-07-23T02:00:00,
APR-17110,a3756e14-8c92-4a8a-b700-51852369565b,2.0,Finance_Recon,finance_15a626e3@example.com,Carlos King,APPROVE,2025-07-25T01:00:00,Finance reconciliation completed
APR-17111,a3778884-8631-4087-bf37-9b014650fa13,1.0,Manager,manager_f5d6eb32@example.com,Caitlin Harvey,APPROVE,2024-05-15T21:00:00,
APR-17112,a3778884-8631-4087-bf37-9b014650fa13,2.0,Finance,finance_4e8611e1@example.com,Jessica Rivera,APPROVE,2024-05-18T06:00:00,
APR-17113,a3778884-8631-4087-bf37-9b014650fa13,3.0,Finance_Recon,finance_fd7010b5@example.com,Victor Cole,APPROVE,2024-05-22T21:00:00,Finance reconciliation completed
APR-17115,a37d4a01-d59d-47e8-8312-5c3d6f7503b3,1.1,Manager_RESUBMIT,manager_9c8f4818@example.com,Paige Rodriguez,RESUBMITTED,2024-04-09T07:00:00,Resubmitted by owner after additional docs
APR-17115,a37d4a01-d59d-47e8-8312-5c3d6f7503b3,1.0,Manager,manager_9c8f4818@example.com,Paige Rodriguez,APPROVE,2024-04-11T07:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17116,a37d4a01-d59d-47e8-8312-5c3d6f7503b3,2.0,DeptHead,depthead_eea9c6ea@example.com,Joshua Bruce,APPROVE,2024-04-14T13:00:00,
APR-17117,a37d4a01-d59d-47e8-8312-5c3d6f7503b3,3.0,Finance,finance_84d03702@example.com,David Taylor,REJECT,2024-04-21T05:00:00,
APR-17119,a3890572-7fe7-4da9-aa50-5ecdbe667b36,1.1,Manager_RESUBMIT,manager_cb65cc42@example.com,Leonard Martinez,RESUBMITTED,2025-03-06T05:00:00,Resubmitted by owner after additional docs
APR-17119,a3890572-7fe7-4da9-aa50-5ecdbe667b36,1.0,Manager,manager_cb65cc42@example.com,Leonard Martinez,APPROVE,2025-03-08T05:00:00,Sent back for more receipts/details. Final decision: APPROVE.
APR-17120,a3890572-7fe7-4da9-aa50-5ecdbe667b36,2.0,DeptHead,depthead_54644cfe@example.com,Robert Blevins,APPROVE,2025-03-13T13:00:00,
APR-17121,a3890572-7fe7-4da9-aa50-5ecdbe667b36,3.0,Finance,finance_8a9b72e5@example.com,Katelyn Warren,APPROVE,2025-03-19T06:00:00,
APR-17122,a3890572-7fe7-4da9-aa50-5ecdbe667b36,4.0,Finance_Recon,finance_62a7423d@example.com,Dennis Richard Jr.,APPROVE,2025-03-20T20:00:00,Finance reconciliation completed
APR-17123,a394979c-1111-4e4c-9120-a4026b6e4736,1.0,Manager,manager_44b90993@example.com,Ryan James,APPROVE,2023-11-05T19:00:00,
APR-17124,a394979c-1111-4e4c-9120-a4026b6e4736,2.0,Finance,finance_1066175d@example.com,Allison Hernandez MD,APPROVE,2023-11-10T10:00:00,
APR-17125,a394979c-1111-4e4c-9120-a4026b6e4736,3.0,Finance_Recon,finance_1f27e813@example.com,Alexis Travis,APPROVE,2023-11-13T08:00:00,Finance reconciliation completed
APR-17126,a39dba02-4630-4029-8f1e-ca5113e557fe,1.0,Manager,manager_f5f25006@example.com,Matthew Dixon,APPROVE,2024-11-17T00:00:00,
APR-17127,a39dba02-4630-4029-8f1e-ca5113e557fe,2.0,Finance_Recon,finance_19311e7a@example.com,Jason Howard,APPROVE,2024-11-18T13:00:00,Finance reconciliation completed
APR-17128,a39fdccb-6796-4a53-91e8-54916053a3e9,1.0,Manager,manager_c516fb9f@example.com,Shannon Washington,APPROVE,2024-02-27T23:00:00,
APR-17129,a39fdccb-6796-4a53-91e8-54916053a3e9,2.0,Finance,finance_1643b62e@example.com,Robert Tate,APPROVE,2024-03-02T02:00:00,
APR-17130,a39fdccb-6796-4a53-91e8-54916053a3e9,3.0,Finance_Recon,finance_494e14e0@example.com,Gregory Castro,APPROVE,2024-03-03T15:00:00,Finance reconciliation completed
